phase,iteration,churned,generation,input_target,input_validation,output_target,output_validation,visited_chunks,elapsed_us,candidate_bytes,deep_arrival,reached_end,valid
mutation,320,1,1000649,576004096,0,576004096,61423616,213276,10000.584,0,0,0,1
mutation,321,1,1000651,576004096,0,576004096,61497392,213533,10000.571,0,0,0,1
mutation,322,1,1000653,576004096,0,576004096,61404080,213209,10000.573,0,0,0,1
mutation,323,1,1000655,576004096,0,576004096,61379888,213125,10000.570,0,0,0,1
mutation,324,1,1000657,576004096,0,576004096,61370624,213092,10000.590,0,0,0,1
mutation,325,1,1000659,576004096,0,576004096,61454192,213383,10000.581,0,0,0,1
mutation,326,1,1000661,576004096,0,576004096,61518704,213607,10000.602,0,0,0,1
mutation,327,1,1000663,576004096,0,576004096,61482992,213483,10000.561,0,0,0,1
mutation,328,1,1000665,576004096,0,576004096,61560704,213752,10000.592,0,0,0,1
mutation,329,1,1000667,576004096,0,576004096,61525040,213629,10000.575,0,0,0,1
mutation,330,1,1000669,576004096,0,576004096,61573952,213798,10000.583,0,0,0,1
mutation,331,1,1000671,576004096,0,576004096,61432256,213306,10000.597,0,0,0,1
mutation,332,1,1000673,576004096,0,576004096,61423616,213276,10000.560,0,0,0,1
mutation,333,1,1000675,576004096,0,576004096,61451888,213375,10000.590,0,0,0,1
mutation,334,1,1000677,576004096,0,576004096,61445552,213353,10000.610,0,0,0,1
mutation,335,1,1000679,576004096,0,576004096,61429424,213297,10000.563,0,0,0,1
mutation,336,1,1000681,576004096,0,576004096,61472624,213447,10000.587,0,0,0,1
mutation,337,1,1000683,576004096,0,576004096,61474352,213453,10000.588,0,0,0,1
mutation,338,1,1000685,576004096,0,576004096,61281392,212783,10000.578,0,0,0,1
mutation,339,1,1000687,576004096,0,576004096,61567664,213777,10000.615,0,0,0,1
mutation,340,1,1000689,576004096,0,576004096,61535360,213664,10000.591,0,0,0,1
mutation,341,1,1000691,576004096,0,576004096,61469168,213435,10000.579,0,0,0,1
mutation,342,1,1000693,576004096,0,576004096,61567088,213775,10000.601,0,0,0,1
mutation,343,1,1000695,576004096,0,576004096,61393664,213172,10000.606,0,0,0,1
mutation,344,1,1000697,576004096,0,576004096,61535360,213664,10000.577,0,0,0,1
mutation,345,1,1000699,576004096,0,576004096,61444400,213349,10000.666,0,0,0,1
mutation,346,1,1000701,576004096,0,576004096,61495040,213524,10000.569,0,0,0,1
mutation,347,1,1000703,576004096,0,576004096,61499696,213541,10000.555,0,0,0,1
mutation,348,1,1000705,576004096,0,576004096,61421360,213269,10000.554,0,0,0,1
mutation,349,1,1000707,576004096,0,576004096,61447232,213358,10000.567,0,0,0,1
mutation,350,1,1000709,576004096,0,576004096,61470320,213439,10000.961,0,0,0,1
mutation,351,1,1000711,576004096,0,576004096,60479552,209998,10001.060,0,0,0,1
mutation,352,1,1000713,576004096,0,576004096,61437440,213324,10000.972,0,0,0,1
mutation,353,1,1000715,576004096,0,576004096,61493360,213519,10000.612,0,0,0,1
mutation,354,1,1000717,576004096,0,576004096,61406336,213216,10000.632,0,0,0,1
mutation,355,1,1000719,576004096,0,576004096,61540592,213683,10000.624,0,0,0,1
mutation,356,1,1000721,576004096,0,576004096,61477808,213465,10000.620,0,0,0,1
mutation,357,1,1000723,576004096,0,576004096,61435760,213319,10000.604,0,0,0,1
mutation,358,1,1000725,576004096,0,576004096,61413872,213243,10000.607,0,0,0,1
mutation,359,1,1000727,576004096,0,576004096,61352816,213031,10000.611,0,0,0,1
mutation,360,1,1000729,576004096,0,576004096,61400576,213196,10000.634,0,0,0,1
mutation,361,1,1000731,576004096,0,576004096,61428848,213295,10000.602,0,0,0,1
mutation,362,1,1000733,576004096,0,576004096,61405760,213214,10000.610,0,0,0,1
mutation,363,1,1000735,576004096,0,576004096,61494512,213523,10000.634,0,0,0,1
mutation,364,1,1000737,576004096,0,576004096,61506032,213563,10000.633,0,0,0,1
mutation,365,1,1000739,576004096,0,576004096,61495616,213526,10000.609,0,0,0,1
mutation,366,1,1000741,576004096,0,576004096,61566512,213773,10000.634,0,0,0,1
mutation,367,1,1000743,576004096,0,576004096,61421312,213268,10000.620,0,0,0,1
mutation,368,1,1000745,576004096,0,576004096,61478912,213468,10000.605,0,0,0,1
mutation,369,1,1000747,576004096,0,576004096,61454768,213385,10000.645,0,0,0,1
mutation,370,1,1000749,576004096,0,576004096,61410992,213233,10000.630,0,0,0,1
mutation,371,1,1000751,576004096,0,576004096,61518704,213607,10000.618,0,0,0,1
mutation,372,1,1000753,576004096,0,576004096,61509488,213575,10000.944,0,0,0,1
mutation,373,1,1000755,576004096,0,576004096,61560176,213751,10000.641,0,0,0,1
mutation,374,1,1000757,576004096,0,576004096,61461104,213407,10000.621,0,0,0,1
mutation,375,1,1000759,576004096,0,576004096,61435184,213317,10000.656,0,0,0,1
mutation,376,1,1000761,576004096,0,576004096,61474304,213452,10000.627,0,0,0,1
mutation,377,1,1000763,576004096,0,576004096,61397120,213184,10000.620,0,0,0,1
mutation,378,1,1000765,576004096,0,576004096,61344176,213001,10000.660,0,0,0,1
mutation,379,1,1000767,576004096,0,576004096,61534256,213661,10000.649,0,0,0,1
mutation,380,1,1000769,576004096,0,576004096,61485872,213493,10000.624,0,0,0,1
mutation,381,1,1000771,576004096,0,576004096,61510064,213577,10000.679,0,0,0,1
mutation,382,1,1000773,576004096,0,576004096,61358000,213049,10000.751,0,0,0,1
mutation,383,1,1000775,576004096,0,576004096,61465136,213421,10001.033,0,0,0,1
mutation,384,1,1000777,576004096,0,576004096,61469696,213436,10000.637,0,0,0,1
mutation,385,1,1000779,576004096,0,576004096,61477232,213463,10000.622,0,0,0,1
mutation,386,1,1000781,576004096,0,576004096,61400576,213196,10000.611,0,0,0,1
mutation,387,1,1000783,576004096,0,576004096,61491632,213513,10000.627,0,0,0,1
mutation,388,1,1000785,576004096,0,576004096,61471424,213442,10000.619,0,0,0,1
mutation,389,1,1000787,576004096,0,576004096,61603952,213903,10000.758,0,0,0,1
mutation,390,1,1000789,576004096,0,576004096,61444928,213350,10000.611,0,0,0,1
mutation,391,1,1000791,576004096,0,576004096,61550960,213719,10000.636,0,0,0,1
mutation,392,1,1000793,576004096,0,576004096,61455344,213387,10000.661,0,0,0,1
mutation,393,1,1000795,576004096,0,576004096,61543472,213693,10000.636,0,0,0,1
mutation,394,1,1000797,576004096,0,576004096,61559024,213747,10000.636,0,0,0,1
mutation,395,1,1000799,576004096,0,576004096,61424192,213278,10000.655,0,0,0,1
mutation,396,1,1000801,576004096,0,576004096,61399472,213193,10000.729,0,0,0,1
mutation,397,1,1000803,576004096,0,576004096,61433408,213310,10000.643,0,0,0,1
mutation,398,1,1000805,576004096,0,576004096,61489856,213506,10000.645,0,0,0,1
mutation,399,1,1000807,576004096,0,576004096,61570544,213787,10000.773,0,0,0,1
recovery,0,0,1000807,576004096,61570544,576004096,97097648,123358,10000.991,0,0,0,1
recovery,1,0,1000807,576004096,97097648,576004096,132582656,123211,10000.768,0,0,0,1
recovery,2,0,1000807,576004096,132582656,576004096,168161024,123536,10000.767,0,0,0,1
recovery,3,0,1000807,576004096,168161024,576004096,203721008,123473,10000.878,0,0,0,1
recovery,4,0,1000807,576004096,203721008,576004096,239291312,123508,10000.833,0,0,0,1
recovery,5,0,1000807,576004096,239291312,576004096,274793600,123271,10000.778,0,0,0,1
recovery,6,0,1000807,576004096,274793600,576004096,310336832,123414,10000.749,0,0,0,1
recovery,7,0,1000807,576004096,310336832,576004096,345922112,123560,10000.696,0,0,0,1
recovery,8,0,1000807,576004096,345922112,576004096,381520688,123607,10000.678,0,0,0,1
recovery,9,0,1000807,576004096,381520688,576004096,417356528,124430,10000.739,0,0,0,1
recovery,10,0,1000807,576004096,417356528,576004096,453000512,123763,10000.665,0,0,0,1
recovery,11,0,1000807,576004096,453000512,576004096,488523632,123345,10000.837,0,0,0,1
recovery,12,0,1000807,576004096,488523632,576004096,524086976,123483,10000.732,0,0,0,1
recovery,13,0,1000807,576004096,524086976,576004096,559570352,123207,10000.751,0,0,0,1
recovery,14,0,1000807,576004096,559570352,576004096,576001280,57052,4625.912,0,1,0,1
summary,churn_every=1,mutation_iterations=400,arrived_during_mutation=0,scheduled_mutations=400,generation_resets=400,recovery_iterations=15,recovery_required=1,recovered_same_cursor=1,deep_reached=1,deep_target=576004096
