phase,quantum,state,advised_kb,obs_drop_kb,quantum_ran,next_delay_ms,scan,cursor_generation,next_generation,topology_before,topology_after,free_before,free_after,topology_changed,validation_reset,target_rewound,target_in,target_out,validation_in,validation_out,visited_chunks,reached_end
churn,2105,Trimming,4096,0,1,0,1,33886,33886,33886,33886,16910,16910,1,1,0,319029248,323223552,0,268444480,133,0
churn,2106,Trimming,4096,0,1,0,1,33902,33902,33902,33902,16918,16918,1,1,0,323223552,327417856,0,268444480,133,0
churn,2107,Trimming,4096,0,1,0,1,33918,33918,33918,33918,16926,16926,1,1,0,327417856,331612160,0,268444480,133,0
churn,2108,Trimming,4096,0,1,0,1,33934,33934,33934,33934,16934,16934,1,1,0,331612160,335806464,0,268444480,133,0
churn,2109,Trimming,4096,0,1,0,1,33950,33950,33950,33950,16942,16942,1,1,0,335806464,340000768,0,268444480,133,0
churn,2110,Trimming,4096,0,1,0,1,33966,33966,33966,33966,16950,16950,1,1,0,340000768,344195072,0,268444480,133,0
churn,2111,Trimming,4096,0,1,0,1,33982,33982,33982,33982,16958,16958,1,1,0,344195072,348389376,0,268444480,133,0
churn,2112,Trimming,4096,0,1,0,1,33998,33998,33998,33998,16966,16966,1,1,0,348389376,352583680,0,268444480,133,0
churn,2113,Trimming,4096,0,1,0,1,34014,34014,34014,34014,16974,16974,1,1,0,352583680,356777984,0,268444480,133,0
churn,2114,Trimming,4096,0,1,0,1,34030,34030,34030,34030,16982,16982,1,1,0,356777984,360972288,0,268444480,133,0
churn,2115,Trimming,4096,0,1,0,1,34046,34046,34046,34046,16990,16990,1,1,0,360972288,365166592,0,268444480,133,0
churn,2116,Trimming,4096,0,1,0,1,34062,34062,34062,34062,16998,16998,1,1,0,365166592,369360896,0,268444480,133,0
churn,2117,Trimming,4096,0,1,0,1,34078,34078,34078,34078,17006,17006,1,1,0,369360896,373555200,0,268444480,133,0
churn,2118,Trimming,4096,0,1,0,1,34094,34094,34094,34094,17014,17014,1,1,0,373555200,377749504,0,268444480,133,0
churn,2119,Trimming,4096,0,1,0,1,34110,34110,34110,34110,17022,17022,1,1,0,377749504,381943808,0,268444480,133,0
churn,2120,Trimming,4096,0,1,0,1,34126,34126,34126,34126,17030,17030,1,1,0,381943808,386138112,0,268444480,133,0
churn,2121,Trimming,4096,0,1,0,1,34142,34142,34142,34142,17038,17038,1,1,0,386138112,390332416,0,268444480,133,0
churn,2122,Trimming,4096,0,1,0,1,34158,34158,34158,34158,17046,17046,1,1,0,390332416,394526720,0,268444480,133,0
churn,2123,Trimming,4096,0,1,0,1,34174,34174,34174,34174,17054,17054,1,1,0,394526720,398721024,0,268444480,133,0
churn,2124,Trimming,4096,0,1,0,1,34190,34190,34190,34190,17062,17062,1,1,0,398721024,402915328,0,268444480,133,0
churn,2125,Trimming,4096,0,1,0,1,34206,34206,34206,34206,17070,17070,1,1,0,402915328,407109632,0,268444480,133,0
churn,2126,Trimming,4096,0,1,0,1,34222,34222,34222,34222,17078,17078,1,1,0,407109632,411303936,0,268444480,133,0
churn,2127,Trimming,4096,0,1,0,1,34238,34238,34238,34238,17086,17086,1,1,0,411303936,415498240,0,268444480,133,0
churn,2128,Trimming,4096,0,1,0,1,34254,34254,34254,34254,17094,17094,1,1,0,415498240,419692544,0,268444480,133,0
churn,2129,Trimming,4096,0,1,0,1,34270,34270,34270,34270,17102,17102,1,1,0,419692544,423886848,0,268444480,133,0
churn,2130,Trimming,4096,0,1,0,1,34286,34286,34286,34286,17110,17110,1,1,0,423886848,428081152,0,268444480,133,0
churn,2131,Trimming,4096,0,1,0,1,34302,34302,34302,34302,17118,17118,1,1,0,428081152,432275456,0,268444480,133,0
churn,2132,Trimming,4096,0,1,0,1,34318,34318,34318,34318,17126,17126,1,1,0,432275456,436469760,0,268444480,133,0
churn,2133,Trimming,4096,0,1,0,1,34334,34334,34334,34334,17134,17134,1,1,0,436469760,440664064,0,268444480,133,0
churn,2134,Trimming,4096,0,1,0,1,34350,34350,34350,34350,17142,17142,1,1,0,440664064,444858368,0,268444480,133,0
churn,2135,Trimming,4096,0,1,0,1,34366,34366,34366,34366,17150,17150,1,1,0,444858368,449052672,0,268444480,133,0
churn,2136,Trimming,4096,0,1,0,1,34382,34382,34382,34382,17158,17158,1,1,0,449052672,453246976,0,268444480,133,0
churn,2137,Trimming,4096,0,1,0,1,34398,34398,34398,34398,17166,17166,1,1,0,453246976,457441280,0,268444480,133,0
churn,2138,Trimming,4096,0,1,0,1,34414,34414,34414,34414,17174,17174,1,1,0,457441280,461635584,0,268444480,133,0
churn,2139,Trimming,4096,0,1,0,1,34430,34430,34430,34430,17182,17182,1,1,0,461635584,465829888,0,268444480,133,0
churn,2140,Trimming,4096,0,1,0,1,34446,34446,34446,34446,17190,17190,1,1,0,465829888,470024192,0,268444480,133,0
churn,2141,Trimming,4096,0,1,0,1,34462,34462,34462,34462,17198,17198,1,1,0,470024192,474218496,0,268444480,133,0
churn,2142,Trimming,4096,0,1,0,1,34478,34478,34478,34478,17206,17206,1,1,0,474218496,478412800,0,268444480,133,0
churn,2143,Trimming,4096,0,1,0,1,34494,34494,34494,34494,17214,17214,1,1,0,478412800,482607104,0,268444480,133,0
churn,2144,Trimming,4096,0,1,0,1,34510,34510,34510,34510,17222,17222,1,1,0,482607104,486801408,0,268444480,133,0
churn,2145,Trimming,4096,0,1,0,1,34526,34526,34526,34526,17230,17230,1,1,0,486801408,490995712,0,268444480,133,0
churn,2146,Trimming,4096,0,1,0,1,34542,34542,34542,34542,17238,17238,1,1,0,490995712,495190016,0,268444480,133,0
churn,2147,Trimming,4096,0,1,0,1,34558,34558,34558,34558,17246,17246,1,1,0,495190016,499384320,0,268444480,133,0
churn,2148,Trimming,4096,0,1,0,1,34574,34574,34574,34574,17254,17254,1,1,0,499384320,503578624,0,268444480,133,0
churn,2149,Trimming,4096,0,1,0,1,34590,34590,34590,34590,17262,17262,1,1,0,503578624,507772928,0,268444480,133,0
churn,2150,Trimming,4096,0,1,0,1,34606,34606,34606,34606,17270,17270,1,1,0,507772928,511967232,0,268444480,133,0
churn,2151,Trimming,4096,0,1,0,1,34622,34622,34622,34622,17278,17278,1,1,0,511967232,516161536,0,268444480,133,0
churn,2152,Trimming,4096,0,1,0,1,34638,34638,34638,34638,17286,17286,1,1,0,516161536,520355840,0,268444480,133,0
churn,2153,Trimming,4096,0,1,0,1,34654,34654,34654,34654,17294,17294,1,1,0,520355840,524550144,0,268444480,133,0
churn,2154,Trimming,4096,0,1,0,1,34670,34670,34670,34670,17302,17302,1,1,0,524550144,528744448,0,268444480,133,0
churn,2155,Trimming,4096,0,1,0,1,34686,34686,34686,34686,17310,17310,1,1,0,528744448,532938752,0,268444480,133,0
churn,2156,Trimming,4096,0,1,0,1,34702,34702,34702,34702,17318,17318,1,1,0,532938752,537133056,0,268444480,133,0
churn,2157,Trimming,4096,0,1,0,1,34718,34718,34718,34718,17326,17326,1,1,0,537133056,541327360,0,268444480,133,0
churn,2158,Trimming,4096,0,1,0,1,34734,34734,34734,34734,17334,17334,1,1,0,541327360,545521664,0,268444480,133,0
churn,2159,Trimming,4096,0,1,0,1,34750,34750,34750,34750,17342,17342,1,1,0,545521664,549715968,0,268444480,133,0
churn,2160,Trimming,4096,0,1,0,1,34766,34766,34766,34766,17350,17350,1,1,0,549715968,553910272,0,268444480,133,0
churn,2161,Trimming,4096,0,1,0,1,34782,34782,34782,34782,17358,17358,1,1,0,553910272,558104576,0,268444480,133,0
churn,2162,Trimming,4096,0,1,0,1,34798,34798,34798,34798,17366,17366,1,1,0,558104576,562298880,0,268444480,133,0
churn,2163,Trimming,4096,0,1,0,1,34814,34814,34814,34814,17374,17374,1,1,0,562298880,566493184,0,268444480,133,0
churn,2164,Trimming,4096,0,1,0,1,34830,34830,34830,34830,17382,17382,1,1,0,566493184,570687488,0,268444480,133,0
churn,2165,Trimming,4096,0,1,0,1,34846,34846,34846,34846,17390,17390,1,1,0,570687488,574881792,0,268444480,133,0
churn,2166,Trimming,4096,0,1,0,1,34862,34862,34862,34862,17398,17398,1,1,0,574881792,579076096,0,268444480,133,0
churn,2167,Trimming,4096,0,1,0,1,34878,34878,34878,34878,17406,17406,1,1,0,579076096,583270400,0,268444480,133,0
churn,2168,Trimming,4096,0,1,0,1,34894,34894,34894,34894,17414,17414,1,1,0,583270400,587464704,0,268444480,133,0
churn,2169,Trimming,4096,0,1,0,1,34910,34910,34910,34910,17422,17422,1,1,0,587464704,591659008,0,268444480,133,0
churn,2170,Trimming,4096,0,1,0,1,34926,34926,34926,34926,17430,17430,1,1,0,591659008,595853312,0,268444480,133,0
churn,2171,Trimming,4096,0,1,0,1,34942,34942,34942,34942,17438,17438,1,1,0,595853312,600047616,0,268444480,133,0
churn,2172,Trimming,4096,0,1,0,1,34958,34958,34958,34958,17446,17446,1,1,0,600047616,604241920,0,268444480,133,0
churn,2173,Trimming,4096,0,1,0,1,34974,34974,34974,34974,17454,17454,1,1,0,604241920,608436224,0,268444480,133,0
churn,2174,Trimming,3836,0,1,0,1,34990,34990,34990,34990,17462,17462,1,1,0,608436224,612368304,0,612368304,133,1
churn,2175,Trimming,4096,16,1,0,1,35006,35006,35006,35006,17470,17470,1,1,1,0,4333568,0,4326464,5,0
churn,2176,Trimming,4096,16,1,0,1,35022,35022,35022,35022,17478,17478,1,1,0,4333568,8597504,0,8586432,7,0
churn,2177,Trimming,4096,16,1,0,1,35038,35038,35038,35038,17486,17486,1,1,0,8597504,12861440,0,12846400,9,0
churn,2178,Trimming,4096,12,1,0,1,35054,35054,35054,35054,17494,17494,1,1,0,12861440,17125376,0,17106368,11,0
churn,2179,Trimming,4096,12,1,0,1,35070,35070,35070,35070,17502,17502,1,1,0,17125376,21389312,0,21366336,13,0
churn,2180,Trimming,4096,12,1,0,1,35086,35086,35086,35086,17510,17510,1,1,0,21389312,25653248,0,25626304,15,0
churn,2181,Trimming,4096,12,1,0,1,35102,35102,35102,35102,17518,17518,1,1,0,25653248,29917184,0,29886272,17,0
churn,2182,Trimming,4096,12,1,0,1,35118,35118,35118,35118,17526,17526,1,1,0,29917184,34181120,0,34146240,19,0
churn,2183,Trimming,4096,12,1,0,1,35134,35134,35134,35134,17534,17534,1,1,0,34181120,38445056,0,38406208,21,0
churn,2184,Trimming,4096,12,1,0,1,35150,35150,35150,35150,17542,17542,1,1,0,38445056,42708992,0,42666176,23,0
churn,2185,Trimming,4096,12,1,0,1,35166,35166,35166,35166,17550,17550,1,1,0,42708992,46972928,0,46926144,25,0
churn,2186,Trimming,4096,12,1,0,1,35182,35182,35182,35182,17558,17558,1,1,0,46972928,51236864,0,51186112,27,0
churn,2187,Trimming,4096,12,1,0,1,35198,35198,35198,35198,17566,17566,1,1,0,51236864,55500800,0,55446080,29,0
churn,2188,Trimming,4096,12,1,0,1,35214,35214,35214,35214,17574,17574,1,1,0,55500800,59764736,0,59706048,31,0
churn,2189,Trimming,4096,12,1,0,1,35230,35230,35230,35230,17582,17582,1,1,0,59764736,64028672,0,63966016,33,0
churn,2190,Trimming,4096,12,1,0,1,35246,35246,35246,35246,17590,17590,1,1,0,64028672,68292608,0,68225984,35,0
churn,2191,Trimming,4096,12,1,0,1,35262,35262,35262,35262,17598,17598,1,1,0,68292608,72556544,0,72485952,37,0
churn,2192,Trimming,4096,12,1,0,1,35278,35278,35278,35278,17606,17606,1,1,0,72556544,76820480,0,76745920,39,0
churn,2193,Trimming,4096,12,1,0,1,35294,35294,35294,35294,17614,17614,1,1,0,76820480,81084416,0,81005888,41,0
churn,2194,Trimming,4096,12,1,0,1,35310,35310,35310,35310,17622,17622,1,1,0,81084416,85348352,0,85265856,43,0
churn,2195,Trimming,4096,12,1,0,1,35326,35326,35326,35326,17630,17630,1,1,0,85348352,89612288,0,89525824,45,0
churn,2196,Trimming,4096,12,1,0,1,35342,35342,35342,35342,17638,17638,1,1,0,89612288,93876224,0,93785792,47,0
churn,2197,Trimming,4096,16,1,0,1,35358,35358,35358,35358,17646,17646,1,1,0,93876224,98140160,0,98045760,49,0
churn,2198,Trimming,4096,16,1,0,1,35374,35374,35374,35374,17654,17654,1,1,0,98140160,102404096,0,102305728,51,0
churn,2199,Trimming,4096,12,1,0,1,35390,35390,35390,35390,17662,17662,1,1,0,102404096,106668032,0,106565696,53,0
churn,2200,Trimming,4096,12,1,0,1,35406,35406,35406,35406,17670,17670,1,1,0,106668032,110931968,0,110825664,55,0
churn,2201,Trimming,4096,12,1,0,1,35422,35422,35422,35422,17678,17678,1,1,0,110931968,115195904,0,115085632,57,0
churn,2202,Trimming,4096,12,1,0,1,35438,35438,35438,35438,17686,17686,1,1,0,115195904,119459840,0,119345600,59,0
churn,2203,Trimming,4096,12,1,0,1,35454,35454,35454,35454,17694,17694,1,1,0,119459840,123723776,0,123605568,61,0
churn,2204,Trimming,4096,12,1,0,1,35470,35470,35470,35470,17702,17702,1,1,0,123723776,127987712,0,127865536,63,0
churn,2205,Trimming,4096,12,1,0,1,35486,35486,35486,35486,17710,17710,1,1,0,127987712,132251648,0,132125504,69,0
churn,2206,Trimming,4096,12,1,0,1,35502,35502,35502,35502,17718,17718,1,1,0,132251648,136515584,0,136385472,71,0
churn,2207,Trimming,4096,12,1,0,1,35518,35518,35518,35518,17726,17726,1,1,0,136515584,140779520,0,140645440,73,0
churn,2208,Trimming,4096,12,1,0,1,35534,35534,35534,35534,17734,17734,1,1,0,140779520,145043456,0,144905408,75,0
churn,2209,Trimming,4096,12,1,0,1,35550,35550,35550,35550,17742,17742,1,1,0,145043456,149307392,0,149165376,77,0
churn,2210,Trimming,4096,12,1,0,1,35566,35566,35566,35566,17750,17750,1,1,0,149307392,153571328,0,153425344,79,0
churn,2211,Trimming,4096,12,1,0,1,35582,35582,35582,35582,17758,17758,1,1,0,153571328,157835264,0,157685312,81,0
churn,2212,Trimming,4096,12,1,0,1,35598,35598,35598,35598,17766,17766,1,1,0,157835264,162099200,0,161945280,83,0
churn,2213,Trimming,4096,12,1,0,1,35614,35614,35614,35614,17774,17774,1,1,0,162099200,166363136,0,166205248,85,0
churn,2214,Trimming,4096,12,1,0,1,35630,35630,35630,35630,17782,17782,1,1,0,166363136,170627072,0,170465216,87,0
churn,2215,Trimming,4096,12,1,0,1,35646,35646,35646,35646,17790,17790,1,1,0,170627072,174891008,0,174725184,89,0
churn,2216,Trimming,4096,12,1,0,1,35662,35662,35662,35662,17798,17798,1,1,0,174891008,179154944,0,178985152,91,0
churn,2217,Trimming,4096,12,1,0,1,35678,35678,35678,35678,17806,17806,1,1,0,179154944,183418880,0,183245120,93,0
churn,2218,Trimming,4096,12,1,0,1,35694,35694,35694,35694,17814,17814,1,1,0,183418880,187682816,0,187505088,95,0
churn,2219,Trimming,4096,12,1,0,1,35710,35710,35710,35710,17822,17822,1,1,0,187682816,191946752,0,191765056,97,0
churn,2220,Trimming,4096,12,1,0,1,35726,35726,35726,35726,17830,17830,1,1,0,191946752,196210688,0,196025024,99,0
churn,2221,Trimming,4096,12,1,0,1,35742,35742,35742,35742,17838,17838,1,1,0,196210688,200474624,0,200284992,101,0
churn,2222,Trimming,4096,12,1,0,1,35758,35758,35758,35758,17846,17846,1,1,0,200474624,204738560,0,204544960,103,0
churn,2223,Trimming,4096,12,1,0,1,35774,35774,35774,35774,17854,17854,1,1,0,204738560,209002496,0,208804928,105,0
churn,2224,Trimming,4096,12,1,0,1,35790,35790,35790,35790,17862,17862,1,1,0,209002496,213266432,0,213064896,107,0
churn,2225,Trimming,4096,12,1,0,1,35806,35806,35806,35806,17870,17870,1,1,0,213266432,217530368,0,217324864,109,0
churn,2226,Trimming,4096,12,1,0,1,35822,35822,35822,35822,17878,17878,1,1,0,217530368,221794304,0,221584832,111,0
churn,2227,Trimming,4096,12,1,0,1,35838,35838,35838,35838,17886,17886,1,1,0,221794304,226058240,0,225844800,113,0
churn,2228,Trimming,4096,12,1,0,1,35854,35854,35854,35854,17894,17894,1,1,0,226058240,230322176,0,230104768,115,0
churn,2229,Trimming,4096,16,1,0,1,35870,35870,35870,35870,17902,17902,1,1,0,230322176,234586112,0,234364736,117,0
churn,2230,Trimming,4096,16,1,0,1,35886,35886,35886,35886,17910,17910,1,1,0,234586112,238850048,0,238624704,119,0
churn,2231,Trimming,4096,12,1,0,1,35902,35902,35902,35902,17918,17918,1,1,0,238850048,243113984,0,242884672,121,0
churn,2232,Trimming,4096,12,1,0,1,35918,35918,35918,35918,17926,17926,1,1,0,243113984,247377920,0,247144640,123,0
churn,2233,Trimming,4096,12,1,0,1,35934,35934,35934,35934,17934,17934,1,1,0,247377920,251641856,0,251404608,125,0
churn,2234,Trimming,4096,12,1,0,1,35950,35950,35950,35950,17942,17942,1,1,0,251641856,255905792,0,255664576,127,0
churn,2235,Trimming,4096,12,1,0,1,35966,35966,35966,35966,17950,17950,1,1,0,255905792,260169728,0,259924544,129,0
churn,2236,Trimming,4096,12,1,0,1,35982,35982,35982,35982,17958,17958,1,1,0,260169728,264433664,0,264184512,131,0
churn,2237,Trimming,4096,0,1,0,1,35998,35998,35998,35998,17966,17966,1,1,0,264433664,268697600,0,268444480,133,0
churn,2238,Trimming,4096,0,1,0,1,36014,36014,36014,36014,17974,17974,1,1,0,268697600,272891904,0,268444480,133,0
churn,2239,Trimming,4096,0,1,0,1,36030,36030,36030,36030,17982,17982,1,1,0,272891904,277086208,0,268444480,133,0
churn,2240,Trimming,4096,0,1,0,1,36046,36046,36046,36046,17990,17990,1,1,0,277086208,281280512,0,268444480,133,0
churn,2241,Trimming,4096,0,1,0,1,36062,36062,36062,36062,17998,17998,1,1,0,281280512,285474816,0,268444480,133,0
churn,2242,Trimming,4096,0,1,0,1,36078,36078,36078,36078,18006,18006,1,1,0,285474816,289669120,0,268444480,133,0
churn,2243,Trimming,4096,0,1,0,1,36094,36094,36094,36094,18014,18014,1,1,0,289669120,293863424,0,268444480,133,0
churn,2244,Trimming,4096,0,1,0,1,36110,36110,36110,36110,18022,18022,1,1,0,293863424,298057728,0,268444480,133,0
churn,2245,Trimming,4096,0,1,0,1,36126,36126,36126,36126,18030,18030,1,1,0,298057728,302252032,0,268444480,133,0
churn,2246,Trimming,4096,0,1,0,1,36142,36142,36142,36142,18038,18038,1,1,0,302252032,306446336,0,268444480,133,0
churn,2247,Trimming,4096,0,1,0,1,36158,36158,36158,36158,18046,18046,1,1,0,306446336,310640640,0,268444480,133,0
churn,2248,Trimming,4096,0,1,0,1,36174,36174,36174,36174,18054,18054,1,1,0,310640640,314834944,0,268444480,133,0
churn,2249,Trimming,4096,0,1,0,1,36190,36190,36190,36190,18062,18062,1,1,0,314834944,319029248,0,268444480,133,0
churn,2250,Trimming,4096,0,1,0,1,36206,36206,36206,36206,18070,18070,1,1,0,319029248,323223552,0,268444480,133,0
churn,2251,Trimming,4096,0,1,0,1,36222,36222,36222,36222,18078,18078,1,1,0,323223552,327417856,0,268444480,133,0
churn,2252,Trimming,4096,0,1,0,1,36238,36238,36238,36238,18086,18086,1,1,0,327417856,331612160,0,268444480,133,0
churn,2253,Trimming,4096,0,1,0,1,36254,36254,36254,36254,18094,18094,1,1,0,331612160,335806464,0,268444480,133,0
churn,2254,Trimming,4096,0,1,0,1,36270,36270,36270,36270,18102,18102,1,1,0,335806464,340000768,0,268444480,133,0
churn,2255,Trimming,4096,0,1,0,1,36286,36286,36286,36286,18110,18110,1,1,0,340000768,344195072,0,268444480,133,0
churn,2256,Trimming,4096,0,1,0,1,36302,36302,36302,36302,18118,18118,1,1,0,344195072,348389376,0,268444480,133,0
churn,2257,Trimming,4096,0,1,0,1,36318,36318,36318,36318,18126,18126,1,1,0,348389376,352583680,0,268444480,133,0
churn,2258,Trimming,4096,0,1,0,1,36334,36334,36334,36334,18134,18134,1,1,0,352583680,356777984,0,268444480,133,0
churn,2259,Trimming,4096,0,1,0,1,36350,36350,36350,36350,18142,18142,1,1,0,356777984,360972288,0,268444480,133,0
churn,2260,Trimming,4096,0,1,0,1,36366,36366,36366,36366,18150,18150,1,1,0,360972288,365166592,0,268444480,133,0
churn,2261,Trimming,4096,0,1,0,1,36382,36382,36382,36382,18158,18158,1,1,0,365166592,369360896,0,268444480,133,0
churn,2262,Trimming,4096,0,1,0,1,36398,36398,36398,36398,18166,18166,1,1,0,369360896,373555200,0,268444480,133,0
churn,2263,Trimming,4096,0,1,0,1,36414,36414,36414,36414,18174,18174,1,1,0,373555200,377749504,0,268444480,133,0
churn,2264,Trimming,4096,0,1,0,1,36430,36430,36430,36430,18182,18182,1,1,0,377749504,381943808,0,268444480,133,0
churn,2265,Trimming,4096,0,1,0,1,36446,36446,36446,36446,18190,18190,1,1,0,381943808,386138112,0,268444480,133,0
churn,2266,Trimming,4096,0,1,0,1,36462,36462,36462,36462,18198,18198,1,1,0,386138112,390332416,0,268444480,133,0
churn,2267,Trimming,4096,0,1,0,1,36478,36478,36478,36478,18206,18206,1,1,0,390332416,394526720,0,268444480,133,0
churn,2268,Trimming,4096,0,1,0,1,36494,36494,36494,36494,18214,18214,1,1,0,394526720,398721024,0,268444480,133,0
churn,2269,Trimming,4096,0,1,0,1,36510,36510,36510,36510,18222,18222,1,1,0,398721024,402915328,0,268444480,133,0
churn,2270,Trimming,4096,0,1,0,1,36526,36526,36526,36526,18230,18230,1,1,0,402915328,407109632,0,268444480,133,0
churn,2271,Trimming,4096,0,1,0,1,36542,36542,36542,36542,18238,18238,1,1,0,407109632,411303936,0,268444480,133,0
churn,2272,Trimming,4096,0,1,0,1,36558,36558,36558,36558,18246,18246,1,1,0,411303936,415498240,0,268444480,133,0
churn,2273,Trimming,4096,0,1,0,1,36574,36574,36574,36574,18254,18254,1,1,0,415498240,419692544,0,268444480,133,0
churn,2274,Trimming,4096,0,1,0,1,36590,36590,36590,36590,18262,18262,1,1,0,419692544,423886848,0,268444480,133,0
churn,2275,Trimming,4096,0,1,0,1,36606,36606,36606,36606,18270,18270,1,1,0,423886848,428081152,0,268444480,133,0
churn,2276,Trimming,4096,0,1,0,1,36622,36622,36622,36622,18278,18278,1,1,0,428081152,432275456,0,268444480,133,0
churn,2277,Trimming,4096,0,1,0,1,36638,36638,36638,36638,18286,18286,1,1,0,432275456,436469760,0,268444480,133,0
churn,2278,Trimming,4096,0,1,0,1,36654,36654,36654,36654,18294,18294,1,1,0,436469760,440664064,0,268444480,133,0
churn,2279,Trimming,4096,0,1,0,1,36670,36670,36670,36670,18302,18302,1,1,0,440664064,444858368,0,268444480,133,0
churn,2280,Trimming,4096,0,1,0,1,36686,36686,36686,36686,18310,18310,1,1,0,444858368,449052672,0,268444480,133,0
churn,2281,Trimming,4096,0,1,0,1,36702,36702,36702,36702,18318,18318,1,1,0,449052672,453246976,0,268444480,133,0
churn,2282,Trimming,4096,0,1,0,1,36718,36718,36718,36718,18326,18326,1,1,0,453246976,457441280,0,268444480,133,0
churn,2283,Trimming,4096,0,1,0,1,36734,36734,36734,36734,18334,18334,1,1,0,457441280,461635584,0,268444480,133,0
churn,2284,Trimming,4096,0,1,0,1,36750,36750,36750,36750,18342,18342,1,1,0,461635584,465829888,0,268444480,133,0
churn,2285,Trimming,4096,0,1,0,1,36766,36766,36766,36766,18350,18350,1,1,0,465829888,470024192,0,268444480,133,0
churn,2286,Trimming,4096,0,1,0,1,36782,36782,36782,36782,18358,18358,1,1,0,470024192,474218496,0,268444480,133,0
churn,2287,Trimming,4096,0,1,0,1,36798,36798,36798,36798,18366,18366,1,1,0,474218496,478412800,0,268444480,133,0
churn,2288,Trimming,4096,0,1,0,1,36814,36814,36814,36814,18374,18374,1,1,0,478412800,482607104,0,268444480,133,0
churn,2289,Trimming,4096,0,1,0,1,36830,36830,36830,36830,18382,18382,1,1,0,482607104,486801408,0,268444480,133,0
churn,2290,Trimming,4096,0,1,0,1,36846,36846,36846,36846,18390,18390,1,1,0,486801408,490995712,0,268444480,133,0
churn,2291,Trimming,4096,0,1,0,1,36862,36862,36862,36862,18398,18398,1,1,0,490995712,495190016,0,268444480,133,0
churn,2292,Trimming,4096,0,1,0,1,36878,36878,36878,36878,18406,18406,1,1,0,495190016,499384320,0,268444480,133,0
churn,2293,Trimming,4096,0,1,0,1,36894,36894,36894,36894,18414,18414,1,1,0,499384320,503578624,0,268444480,133,0
churn,2294,Trimming,4096,0,1,0,1,36910,36910,36910,36910,18422,18422,1,1,0,503578624,507772928,0,268444480,133,0
churn,2295,Trimming,4096,0,1,0,1,36926,36926,36926,36926,18430,18430,1,1,0,507772928,511967232,0,268444480,133,0
churn,2296,Trimming,4096,0,1,0,1,36942,36942,36942,36942,18438,18438,1,1,0,511967232,516161536,0,268444480,133,0
churn,2297,Trimming,4096,0,1,0,1,36958,36958,36958,36958,18446,18446,1,1,0,516161536,520355840,0,268444480,133,0
churn,2298,Trimming,4096,0,1,0,1,36974,36974,36974,36974,18454,18454,1,1,0,520355840,524550144,0,268444480,133,0
churn,2299,Trimming,4096,0,1,0,1,36990,36990,36990,36990,18462,18462,1,1,0,524550144,528744448,0,268444480,133,0
churn,2300,Trimming,4096,0,1,0,1,37006,37006,37006,37006,18470,18470,1,1,0,528744448,532938752,0,268444480,133,0
churn,2301,Trimming,4096,0,1,0,1,37022,37022,37022,37022,18478,18478,1,1,0,532938752,537133056,0,268444480,133,0
churn,2302,Trimming,4096,0,1,0,1,37038,37038,37038,37038,18486,18486,1,1,0,537133056,541327360,0,268444480,133,0
churn,2303,Trimming,4096,0,1,0,1,37054,37054,37054,37054,18494,18494,1,1,0,541327360,545521664,0,268444480,133,0
churn,2304,Trimming,4096,0,1,0,1,37070,37070,37070,37070,18502,18502,1,1,0,545521664,549715968,0,268444480,133,0
churn,2305,Trimming,4096,0,1,0,1,37086,37086,37086,37086,18510,18510,1,1,0,549715968,553910272,0,268444480,133,0
churn,2306,Trimming,4096,0,1,0,1,37102,37102,37102,37102,18518,18518,1,1,0,553910272,558104576,0,268444480,133,0
churn,2307,Trimming,4096,0,1,0,1,37118,37118,37118,37118,18526,18526,1,1,0,558104576,562298880,0,268444480,133,0
churn,2308,Trimming,4096,0,1,0,1,37134,37134,37134,37134,18534,18534,1,1,0,562298880,566493184,0,268444480,133,0
churn,2309,Trimming,4096,0,1,0,1,37150,37150,37150,37150,18542,18542,1,1,0,566493184,570687488,0,268444480,133,0
churn,2310,Trimming,4096,0,1,0,1,37166,37166,37166,37166,18550,18550,1,1,0,570687488,574881792,0,268444480,133,0
churn,2311,Trimming,4096,0,1,0,1,37182,37182,37182,37182,18558,18558,1,1,0,574881792,579076096,0,268444480,133,0
churn,2312,Trimming,4096,0,1,0,1,37198,37198,37198,37198,18566,18566,1,1,0,579076096,583270400,0,268444480,133,0
churn,2313,Trimming,4096,0,1,0,1,37214,37214,37214,37214,18574,18574,1,1,0,583270400,587464704,0,268444480,133,0
churn,2314,Trimming,4096,0,1,0,1,37230,37230,37230,37230,18582,18582,1,1,0,587464704,591659008,0,268444480,133,0
churn,2315,Trimming,4096,0,1,0,1,37246,37246,37246,37246,18590,18590,1,1,0,591659008,595853312,0,268444480,133,0
churn,2316,Trimming,4096,0,1,0,1,37262,37262,37262,37262,18598,18598,1,1,0,595853312,600047616,0,268444480,133,0
churn,2317,Trimming,4096,0,1,0,1,37278,37278,37278,37278,18606,18606,1,1,0,600047616,604241920,0,268444480,133,0
churn,2318,Trimming,4096,0,1,0,1,37294,37294,37294,37294,18614,18614,1,1,0,604241920,608436224,0,268444480,133,0
churn,2319,Trimming,3836,0,1,0,1,37310,37310,37310,37310,18622,18622,1,1,0,608436224,612368304,0,612368304,133,1
churn,2320,Trimming,4096,16,1,0,1,37326,37326,37326,37326,18630,18630,1,1,1,0,4333568,0,4326464,5,0
