phase,iteration,churned,generation,input_target,input_validation,output_target,output_validation,visited_chunks,elapsed_us,candidate_bytes,deep_arrival,reached_end,valid
mutation,699,1,201407,115204096,0,115204096,60208832,209058,10000.883,0,0,0,1
mutation,700,1,201409,115204096,0,115204096,60456512,209918,10000.898,0,0,0,1
mutation,701,1,201411,115204096,0,115204096,60447872,209888,10000.896,0,0,0,1
mutation,702,1,201413,115204096,0,115204096,60477248,209990,10000.905,0,0,0,1
mutation,703,1,201415,115204096,0,115204096,60420224,209792,10000.896,0,0,0,1
mutation,704,1,201417,115204096,0,115204096,60484784,210017,10000.937,0,0,0,1
mutation,705,1,201419,115204096,0,115204096,60374144,209632,10000.895,0,0,0,1
mutation,706,1,201421,115204096,0,115204096,60312560,209419,10001.091,0,0,0,1
mutation,707,1,201423,115204096,0,115204096,60461744,209937,10000.937,0,0,0,1
mutation,708,1,201425,115204096,0,115204096,60178928,208955,10000.903,0,0,0,1
mutation,709,1,201427,115204096,0,115204096,60410432,209758,10000.872,0,0,0,1
mutation,710,1,201429,115204096,0,115204096,60420272,209793,10000.945,0,0,0,1
mutation,711,1,201431,115204096,0,115204096,60457136,209921,10000.933,0,0,0,1
mutation,712,1,201433,115204096,0,115204096,60499760,210069,10000.917,0,0,0,1
mutation,713,1,201435,115204096,0,115204096,60408752,209753,10000.927,0,0,0,1
mutation,714,1,201437,115204096,0,115204096,60500336,210071,10000.895,0,0,0,1
mutation,715,1,201439,115204096,0,115204096,60362624,209592,10000.906,0,0,0,1
mutation,716,1,201441,115204096,0,115204096,60549824,210242,10000.894,0,0,0,1
mutation,717,1,201443,115204096,0,115204096,60534320,210189,10000.902,0,0,0,1
mutation,718,1,201445,115204096,0,115204096,60386816,209676,10000.887,0,0,0,1
mutation,719,1,201447,115204096,0,115204096,60521072,210143,10000.888,0,0,0,1
mutation,720,1,201449,115204096,0,115204096,60438704,209857,10000.865,0,0,0,1
mutation,721,1,201451,115204096,0,115204096,60540080,210209,10000.894,0,0,0,1
mutation,722,1,201453,115204096,0,115204096,60438128,209855,10000.936,0,0,0,1
mutation,723,1,201455,115204096,0,115204096,60454208,209910,10000.905,0,0,0,1
mutation,724,1,201457,115204096,0,115204096,60423680,209804,10000.885,0,0,0,1
mutation,725,1,201459,115204096,0,115204096,60420272,209793,10000.888,0,0,0,1
mutation,726,1,201461,115204096,0,115204096,60488240,210029,10000.904,0,0,0,1
mutation,727,1,201463,115204096,0,115204096,60519296,210136,10000.899,0,0,0,1
mutation,728,1,201465,115204096,0,115204096,60267584,209262,10000.883,0,0,0,1
mutation,729,1,201467,115204096,0,115204096,60421952,209798,10000.867,0,0,0,1
mutation,730,1,201469,115204096,0,115204096,60480752,210003,10000.941,0,0,0,1
mutation,731,1,201471,115204096,0,115204096,60221504,209102,10000.913,0,0,0,1
mutation,732,1,201473,115204096,0,115204096,60433520,209839,10000.879,0,0,0,1
mutation,733,1,201475,115204096,0,115204096,60571184,210317,10000.903,0,0,0,1
mutation,734,1,201477,115204096,0,115204096,60445040,209879,10000.939,0,0,0,1
mutation,735,1,201479,115204096,0,115204096,60420272,209793,10000.904,0,0,0,1
mutation,736,1,201481,115204096,0,115204096,60487664,210027,10000.946,0,0,0,1
mutation,737,1,201483,115204096,0,115204096,60460592,209933,10000.892,0,0,0,1
mutation,738,1,201485,115204096,0,115204096,60292976,209351,10000.925,0,0,0,1
mutation,739,1,201487,115204096,0,115204096,60458288,209925,10000.945,0,0,0,1
mutation,740,1,201489,115204096,0,115204096,60554480,210259,10000.884,0,0,0,1
mutation,741,1,201491,115204096,0,115204096,60424880,209809,10000.900,0,0,0,1
mutation,742,1,201493,115204096,0,115204096,60485936,210021,10000.944,0,0,0,1
mutation,743,1,201495,115204096,0,115204096,60356336,209571,10000.899,0,0,0,1
mutation,744,1,201497,115204096,0,115204096,60365504,209602,10000.898,0,0,0,1
mutation,745,1,201499,115204096,0,115204096,60459440,209929,10000.904,0,0,0,1
mutation,746,1,201501,115204096,0,115204096,60451952,209903,10000.926,0,0,0,1
mutation,747,1,201503,115204096,0,115204096,60430592,209828,10000.876,0,0,0,1
mutation,748,1,201505,115204096,0,115204096,60428336,209821,10000.936,0,0,0,1
mutation,749,1,201507,115204096,0,115204096,60427184,209817,10000.893,0,0,0,1
mutation,750,1,201509,115204096,0,115204096,60424304,209807,10000.893,0,0,0,1
mutation,751,1,201511,115204096,0,115204096,60487664,210027,10000.927,0,0,0,1
mutation,752,1,201513,115204096,0,115204096,60400640,209724,10000.886,0,0,0,1
mutation,753,1,201515,115204096,0,115204096,60459392,209928,10000.883,0,0,0,1
mutation,754,1,201517,115204096,0,115204096,60461696,209936,10000.902,0,0,0,1
mutation,755,1,201519,115204096,0,115204096,60420272,209793,10000.919,0,0,0,1
mutation,756,1,201521,115204096,0,115204096,60424256,209806,10000.894,0,0,0,1
mutation,757,1,201523,115204096,0,115204096,60472688,209975,10000.927,0,0,0,1
mutation,758,1,201525,115204096,0,115204096,60432944,209837,10000.966,0,0,0,1
mutation,759,1,201527,115204096,0,115204096,60274544,209287,10000.874,0,0,0,1
mutation,760,1,201529,115204096,0,115204096,60381104,209657,10000.951,0,0,0,1
mutation,761,1,201531,115204096,0,115204096,60380480,209654,10000.898,0,0,0,1
mutation,762,1,201533,115204096,0,115204096,60341888,209520,10000.898,0,0,0,1
mutation,763,1,201535,115204096,0,115204096,60473840,209979,10000.931,0,0,0,1
mutation,764,1,201537,115204096,0,115204096,60472064,209972,10000.894,0,0,0,1
mutation,765,1,201539,115204096,0,115204096,60479552,209998,10000.898,0,0,0,1
mutation,766,1,201541,115204096,0,115204096,60500336,210071,10000.935,0,0,0,1
mutation,767,1,201543,115204096,0,115204096,60446144,209882,10000.889,0,0,0,1
mutation,768,1,201545,115204096,0,115204096,60396608,209710,10000.911,0,0,0,1
mutation,769,1,201547,115204096,0,115204096,60256064,209222,10000.914,0,0,0,1
mutation,770,1,201549,115204096,0,115204096,60433520,209839,10000.912,0,0,0,1
mutation,771,1,201551,115204096,0,115204096,60413936,209771,10000.911,0,0,0,1
mutation,772,1,201553,115204096,0,115204096,60504320,210084,10000.881,0,0,0,1
mutation,773,1,201555,115204096,0,115204096,60310832,209413,10000.920,0,0,0,1
mutation,774,1,201557,115204096,0,115204096,60435200,209844,10000.878,0,0,0,1
mutation,775,1,201559,115204096,0,115204096,60461744,209937,10000.920,0,0,0,1
mutation,776,1,201561,115204096,0,115204096,60477872,209993,10000.918,0,0,0,1
mutation,777,1,201563,115204096,0,115204096,60409328,209755,10000.932,0,0,0,1
mutation,778,1,201565,115204096,0,115204096,60484736,210016,10000.886,0,0,0,1
mutation,779,1,201567,115204096,0,115204096,60495728,210055,10000.914,0,0,0,1
mutation,780,1,201569,115204096,0,115204096,60446192,209883,10000.944,0,0,0,1
mutation,781,1,201571,115204096,0,115204096,60494576,210051,10000.885,0,0,0,1
mutation,782,1,201573,115204096,0,115204096,60423104,209802,10000.890,0,0,0,1
mutation,783,1,201575,115204096,0,115204096,60302768,209385,10000.934,0,0,0,1
mutation,784,1,201577,115204096,0,115204096,60536000,210194,10000.899,0,0,0,1
mutation,785,1,201579,115204096,0,115204096,60457712,209923,10000.906,0,0,0,1
mutation,786,1,201581,115204096,0,115204096,60454208,209910,10000.889,0,0,0,1
mutation,787,1,201583,115204096,0,115204096,61186880,212454,10000.855,0,0,0,1
mutation,788,1,201585,115204096,0,115204096,60267632,209263,10001.165,0,0,0,1
mutation,789,1,201587,115204096,0,115204096,61237616,212631,10000.941,0,0,0,1
mutation,790,1,201589,115204096,0,115204096,60379376,209651,10000.948,0,0,0,1
mutation,791,1,201591,115204096,0,115204096,60357488,209575,10000.883,0,0,0,1
mutation,792,1,201593,115204096,0,115204096,60409280,209754,10000.871,0,0,0,1
mutation,793,1,201595,115204096,0,115204096,60406400,209744,10000.914,0,0,0,1
mutation,794,1,201597,115204096,0,115204096,60351152,209553,10000.937,0,0,0,1
mutation,795,1,201599,115204096,0,115204096,60493424,210047,10000.905,0,0,0,1
mutation,796,1,201601,115204096,0,115204096,60460592,209933,10000.897,0,0,0,1
mutation,797,1,201603,115204096,0,115204096,60431168,209830,10000.878,0,0,0,1
mutation,798,1,201605,115204096,0,115204096,60177728,208950,10000.903,0,0,0,1
mutation,799,1,201607,115204096,0,115204096,60531440,210179,10000.931,0,0,0,1
mutation,800,1,201609,115204096,0,115204096,60490496,210036,10000.890,0,0,0,1
mutation,801,1,201611,115204096,0,115204096,60549296,210241,10000.896,0,0,0,1
mutation,802,1,201613,115204096,0,115204096,60408128,209750,10000.888,0,0,0,1
mutation,803,1,201615,115204096,0,115204096,60421952,209798,10000.888,0,0,0,1
mutation,804,1,201617,115204096,0,115204096,60377648,209645,10000.887,0,0,0,1
mutation,805,1,201619,115204096,0,115204096,60499760,210069,10000.923,0,0,0,1
mutation,806,1,201621,115204096,0,115204096,60445616,209881,10001.035,0,0,0,1
mutation,807,1,201623,115204096,0,115204096,60495152,210053,10000.908,0,0,0,1
mutation,808,1,201625,115204096,0,115204096,59750912,207468,10000.904,0,0,0,1
mutation,809,1,201627,115204096,0,115204096,59604656,206961,10000.906,0,0,0,1
mutation,810,1,201629,115204096,0,115204096,59856368,207835,10000.910,0,0,0,1
mutation,811,1,201631,115204096,0,115204096,59434160,206369,10000.928,0,0,0,1
mutation,812,1,201633,115204096,0,115204096,60246272,209188,10000.904,0,0,0,1
mutation,813,1,201635,115204096,0,115204096,60276272,209293,10000.875,0,0,0,1
mutation,814,1,201637,115204096,0,115204096,60403520,209734,10000.897,0,0,0,1
mutation,815,1,201639,115204096,0,115204096,60540656,210211,10000.908,0,0,0,1
mutation,816,1,201641,115204096,0,115204096,60411632,209763,10000.888,0,0,0,1
mutation,817,1,201643,115204096,0,115204096,60372416,209626,10000.891,0,0,0,1
mutation,818,1,201645,115204096,0,115204096,60488240,210029,10000.899,0,0,0,1
mutation,819,1,201647,115204096,0,115204096,60137984,208812,10000.912,0,0,0,1
mutation,820,1,201649,115204096,0,115204096,60499136,210066,10000.898,0,0,0,1
mutation,821,1,201651,115204096,0,115204096,60351152,209553,10000.933,0,0,0,1
mutation,822,1,201653,115204096,0,115204096,60442160,209869,10000.895,0,0,0,1
mutation,823,1,201655,115204096,0,115204096,60417968,209785,10000.957,0,0,0,1
mutation,824,1,201657,115204096,0,115204096,60454832,209913,10000.932,0,0,0,1
mutation,825,1,201659,115204096,0,115204096,60455408,209915,10000.882,0,0,0,1
mutation,826,1,201661,115204096,0,115204096,60500912,210073,10000.898,0,0,0,1
mutation,827,1,201663,115204096,0,115204096,60471536,209971,10000.881,0,0,0,1
mutation,828,1,201665,115204096,0,115204096,60477872,209993,10000.938,0,0,0,1
mutation,829,1,201667,115204096,0,115204096,60163376,208901,10000.879,0,0,0,1
mutation,830,1,201669,115204096,0,115204096,60424832,209808,10000.881,0,0,0,1
mutation,831,1,201671,115204096,0,115204096,60412208,209765,10000.910,0,0,0,1
mutation,832,1,201673,115204096,0,115204096,60175472,208943,10000.920,0,0,0,1
mutation,833,1,201675,115204096,0,115204096,60366128,209605,10000.905,0,0,0,1
mutation,834,1,201677,115204096,0,115204096,60408704,209752,10000.878,0,0,0,1
mutation,835,1,201679,115204096,0,115204096,60362096,209591,10000.889,0,0,0,1
mutation,836,1,201681,115204096,0,115204096,60387392,209678,10000.881,0,0,0,1
mutation,837,1,201683,115204096,0,115204096,60455936,209916,10000.870,0,0,0,1
mutation,838,1,201685,115204096,0,115204096,60353456,209561,10000.951,0,0,0,1
mutation,839,1,201687,115204096,0,115204096,60385712,209673,10000.879,0,0,0,1
mutation,840,1,201689,115204096,0,115204096,60508976,210101,10000.897,0,0,0,1
mutation,841,1,201691,115204096,0,115204096,60425456,209811,10000.919,0,0,0,1
mutation,842,1,201693,115204096,0,115204096,60415616,209776,10000.916,0,0,0,1
mutation,843,1,201695,115204096,0,115204096,60356864,209572,10000.921,0,0,0,1
mutation,844,1,201697,115204096,0,115204096,60447920,209889,10000.889,0,0,0,1
mutation,845,1,201699,115204096,0,115204096,60391424,209692,10000.925,0,0,0,1
mutation,846,1,201701,115204096,0,115204096,60324080,209459,10000.904,0,0,0,1
mutation,847,1,201703,115204096,0,115204096,60070592,208578,10000.895,0,0,0,1
mutation,848,1,201705,115204096,0,115204096,60357440,209574,10000.906,0,0,0,1
mutation,849,1,201707,115204096,0,115204096,60276848,209295,10000.913,0,0,0,1
mutation,850,1,201709,115204096,0,115204096,60511280,210109,10000.910,0,0,0,1
mutation,851,1,201711,115204096,0,115204096,60517616,210131,10000.896,0,0,0,1
mutation,852,1,201713,115204096,0,115204096,60457088,209920,10000.898,0,0,0,1
mutation,853,1,201715,115204096,0,115204096,60345920,209534,10000.879,0,0,0,1
mutation,854,1,201717,115204096,0,115204096,60416240,209779,10000.917,0,0,0,1
mutation,855,1,201719,115204096,0,115204096,60383408,209665,10000.885,0,0,0,1
mutation,856,1,201721,115204096,0,115204096,60385664,209672,10000.891,0,0,0,1
mutation,857,1,201723,115204096,0,115204096,60407024,209747,10000.923,0,0,0,1
mutation,858,1,201725,115204096,0,115204096,60463424,209942,10000.899,0,0,0,1
mutation,859,1,201727,115204096,0,115204096,60441536,209866,10000.887,0,0,0,1
mutation,860,1,201729,115204096,0,115204096,60519920,210139,10000.942,0,0,0,1
mutation,861,1,201731,115204096,0,115204096,60445040,209879,10000.924,0,0,0,1
mutation,862,1,201733,115204096,0,115204096,60382832,209663,10000.907,0,0,0,1
mutation,863,1,201735,115204096,0,115204096,60411056,209761,10000.922,0,0,0,1
mutation,864,1,201737,115204096,0,115204096,60439808,209860,10000.904,0,0,0,1
mutation,865,1,201739,115204096,0,115204096,60451952,209903,10000.930,0,0,0,1
mutation,866,1,201741,115204096,0,115204096,60414464,209772,10000.883,0,0,0,1
mutation,867,1,201743,115204096,0,115204096,60477872,209993,10000.908,0,0,0,1
mutation,868,1,201745,115204096,0,115204096,60415664,209777,10000.891,0,0,0,1
mutation,869,1,201747,115204096,0,115204096,60473792,209978,10000.902,0,0,0,1
mutation,870,1,201749,115204096,0,115204096,60398960,209719,10000.887,0,0,0,1
mutation,871,1,201751,115204096,0,115204096,60389696,209686,10000.907,0,0,0,1
mutation,872,1,201753,115204096,0,115204096,60471536,209971,10000.908,0,0,0,1
mutation,873,1,201755,115204096,0,115204096,60407600,209749,10000.914,0,0,0,1
mutation,874,1,201757,115204096,0,115204096,60395456,209706,10000.886,0,0,0,1
mutation,875,1,201759,115204096,0,115204096,60504368,210085,10000.917,0,0,0,1
mutation,876,1,201761,115204096,0,115204096,60410480,209759,10000.894,0,0,0,1
mutation,877,1,201763,115204096,0,115204096,60434672,209843,10000.942,0,0,0,1
mutation,878,1,201765,115204096,0,115204096,60455408,209915,10000.914,0,0,0,1
mutation,879,1,201767,115204096,0,115204096,60412784,209767,10000.922,0,0,0,1
mutation,880,1,201769,115204096,0,115204096,60401264,209727,10000.901,0,0,0,1
mutation,881,1,201771,115204096,0,115204096,60498032,210063,10000.905,0,0,0,1
mutation,882,1,201773,115204096,0,115204096,60363776,209596,10000.905,0,0,0,1
mutation,883,1,201775,115204096,0,115204096,60531440,210179,10000.916,0,0,0,1
mutation,884,1,201777,115204096,0,115204096,60477824,209992,10000.906,0,0,0,1
mutation,885,1,201779,115204096,0,115204096,60435248,209845,10000.884,0,0,0,1
mutation,886,1,201781,115204096,0,115204096,60499712,210068,10000.874,0,0,0,1
mutation,887,1,201783,115204096,0,115204096,60489344,210032,10000.892,0,0,0,1
mutation,888,1,201785,115204096,0,115204096,60449024,209892,10000.894,0,0,0,1
mutation,889,1,201787,115204096,0,115204096,60511856,210111,10000.917,0,0,0,1
mutation,890,1,201789,115204096,0,115204096,60450800,209899,10000.877,0,0,0,1
mutation,891,1,201791,115204096,0,115204096,60461696,209936,10000.883,0,0,0,1
mutation,892,1,201793,115204096,0,115204096,60541184,210212,10000.910,0,0,0,1
mutation,893,1,201795,115204096,0,115204096,60444464,209877,10000.927,0,0,0,1
mutation,894,1,201797,115204096,0,115204096,60455936,209916,10000.881,0,0,0,1
mutation,895,1,201799,115204096,0,115204096,60510704,210107,10000.927,0,0,0,1
mutation,896,1,201801,115204096,0,115204096,60467456,209956,10000.911,0,0,0,1
mutation,897,1,201803,115204096,0,115204096,60467504,209957,10000.951,0,0,0,1
mutation,898,1,201805,115204096,0,115204096,60412784,209767,10000.904,0,0,0,1
mutation,899,1,201807,115204096,0,115204096,60498608,210065,10000.898,0,0,0,1
mutation,900,1,201809,115204096,0,115204096,60477248,209990,10000.885,0,0,0,1
mutation,901,1,201811,115204096,0,115204096,60469808,209965,10000.936,0,0,0,1
mutation,902,1,201813,115204096,0,115204096,60389168,209685,10000.894,0,0,0,1
mutation,903,1,201815,115204096,0,115204096,60450224,209897,10000.919,0,0,0,1
mutation,904,1,201817,115204096,0,115204096,60499760,210069,10000.910,0,0,0,1
mutation,905,1,201819,115204096,0,115204096,60428336,209821,10000.937,0,0,0,1
mutation,906,1,201821,115204096,0,115204096,60482480,210009,10001.034,0,0,0,1
mutation,907,1,201823,115204096,0,115204096,60518720,210134,10000.899,0,0,0,1
mutation,908,1,201825,115204096,0,115204096,60471536,209971,10000.889,0,0,0,1
mutation,909,1,201827,115204096,0,115204096,60469808,209965,10000.861,0,0,0,1
mutation,910,1,201829,115204096,0,115204096,60477872,209993,10000.901,0,0,0,1
mutation,911,1,201831,115204096,0,115204096,60457088,209920,10000.890,0,0,0,1
mutation,912,1,201833,115204096,0,115204096,60481280,210004,10000.872,0,0,0,1
mutation,913,1,201835,115204096,0,115204096,60413888,209770,10000.867,0,0,0,1
mutation,914,1,201837,115204096,0,115204096,60461744,209937,10000.897,0,0,0,1
mutation,915,1,201839,115204096,0,115204096,60481904,210007,10000.859,0,0,0,1
mutation,916,1,201841,115204096,0,115204096,60545840,210229,10001.022,0,0,0,1
mutation,917,1,201843,115204096,0,115204096,60470384,209967,10000.883,0,0,0,1
mutation,918,1,201845,115204096,0,115204096,60405872,209743,10000.866,0,0,0,1
mutation,919,1,201847,115204096,0,115204096,60413360,209769,10000.896,0,0,0,1
mutation,920,1,201849,115204096,0,115204096,60417920,209784,10000.903,0,0,0,1
mutation,921,1,201851,115204096,0,115204096,60344768,209530,10000.881,0,0,0,1
mutation,922,1,201853,115204096,0,115204096,60393200,209699,10000.932,0,0,0,1
mutation,923,1,201855,115204096,0,115204096,60442736,209871,10000.924,0,0,0,1
mutation,924,1,201857,115204096,0,115204096,60444464,209877,10000.904,0,0,0,1
mutation,925,1,201859,115204096,0,115204096,60491120,210039,10000.933,0,0,0,1
mutation,926,1,201861,115204096,0,115204096,60431168,209830,10000.899,0,0,0,1
mutation,927,1,201863,115204096,0,115204096,60517040,210129,10000.901,0,0,0,1
mutation,928,1,201865,115204096,0,115204096,60557360,210269,10000.980,0,0,0,1
mutation,929,1,201867,115204096,0,115204096,60492272,210043,10000.892,0,0,0,1
mutation,930,1,201869,115204096,0,115204096,60568880,210309,10000.919,0,0,0,1
mutation,931,1,201871,115204096,0,115204096,60540656,210211,10000.896,0,0,0,1
mutation,932,1,201873,115204096,0,115204096,60490544,210037,10000.864,0,0,0,1
mutation,933,1,201875,115204096,0,115204096,60441008,209865,10000.947,0,0,0,1
mutation,934,1,201877,115204096,0,115204096,60446192,209883,10000.919,0,0,0,1
mutation,935,1,201879,115204096,0,115204096,60572336,210321,10000.962,0,0,0,1
mutation,936,1,201881,115204096,0,115204096,60521600,210144,10000.885,0,0,0,1
mutation,937,1,201883,115204096,0,115204096,60468080,209959,10000.925,0,0,0,1
mutation,938,1,201885,115204096,0,115204096,60394352,209703,10000.926,0,0,0,1
mutation,939,1,201887,115204096,0,115204096,60441008,209865,10000.926,0,0,0,1
mutation,940,1,201889,115204096,0,115204096,60325232,209463,10000.936,0,0,0,1
mutation,941,1,201891,115204096,0,115204096,60442160,209869,10000.899,0,0,0,1
mutation,942,1,201893,115204096,0,115204096,60556736,210266,10000.911,0,0,0,1
mutation,943,1,201895,115204096,0,115204096,60371264,209622,10000.877,0,0,0,1
mutation,944,1,201897,115204096,0,115204096,60415664,209777,10000.891,0,0,0,1
mutation,945,1,201899,115204096,0,115204096,60523376,210151,10000.901,0,0,0,1
mutation,946,1,201901,115204096,0,115204096,60466928,209955,10000.886,0,0,0,1
mutation,947,1,201903,115204096,0,115204096,60496880,210059,10000.897,0,0,0,1
mutation,948,1,201905,115204096,0,115204096,60481328,210005,10000.885,0,0,0,1
mutation,949,1,201907,115204096,0,115204096,60505472,210088,10000.885,0,0,0,1
mutation,950,1,201909,115204096,0,115204096,60488768,210030,10000.898,0,0,0,1
mutation,951,1,201911,115204096,0,115204096,60470912,209968,10000.888,0,0,0,1
mutation,952,1,201913,115204096,0,115204096,60489392,210033,10000.931,0,0,0,1
mutation,953,1,201915,115204096,0,115204096,60469232,209963,10000.946,0,0,0,1
mutation,954,1,201917,115204096,0,115204096,60394880,209704,10000.890,0,0,0,1
mutation,955,1,201919,115204096,0,115204096,60522752,210148,10000.910,0,0,0,1
mutation,956,1,201921,115204096,0,115204096,60473840,209979,10000.954,0,0,0,1
mutation,957,1,201923,115204096,0,115204096,60381104,209657,10000.912,0,0,0,1
mutation,958,1,201925,115204096,0,115204096,60503744,210082,10000.903,0,0,0,1
mutation,959,1,201927,115204096,0,115204096,60168512,208918,10000.886,0,0,0,1
mutation,960,1,201929,115204096,0,115204096,60386288,209675,10000.878,0,0,0,1
mutation,961,1,201931,115204096,0,115204096,60531392,210178,10000.910,0,0,0,1
mutation,962,1,201933,115204096,0,115204096,60469808,209965,10000.890,0,0,0,1
mutation,963,1,201935,115204096,0,115204096,60500288,210070,10000.867,0,0,0,1
mutation,964,1,201937,115204096,0,115204096,60537728,210200,10000.905,0,0,0,1
mutation,965,1,201939,115204096,0,115204096,60500912,210073,10000.923,0,0,0,1
mutation,966,1,201941,115204096,0,115204096,60427136,209816,10000.887,0,0,0,1
mutation,967,1,201943,115204096,0,115204096,60477296,209991,10000.907,0,0,0,1
mutation,968,1,201945,115204096,0,115204096,60455408,209915,10000.874,0,0,0,1
mutation,969,1,201947,115204096,0,115204096,60268736,209266,10000.902,0,0,0,1
mutation,970,1,201949,115204096,0,115204096,60014192,208383,10000.903,0,0,0,1
mutation,971,1,201951,115204096,0,115204096,60209456,209061,10000.948,0,0,0,1
mutation,972,1,201953,115204096,0,115204096,60183536,208971,10000.904,0,0,0,1
mutation,973,1,201955,115204096,0,115204096,60430064,209827,10000.879,0,0,0,1
mutation,974,1,201957,115204096,0,115204096,60513584,210117,10000.936,0,0,0,1
mutation,975,1,201959,115204096,0,115204096,60218672,209093,10000.899,0,0,0,1
mutation,976,1,201961,115204096,0,115204096,60414512,209773,10000.908,0,0,0,1
mutation,977,1,201963,115204096,0,115204096,60346544,209537,10000.955,0,0,0,1
mutation,978,1,201965,115204096,0,115204096,60492800,210044,10000.905,0,0,0,1
mutation,979,1,201967,115204096,0,115204096,60324656,209461,10000.914,0,0,0,1
mutation,980,1,201969,115204096,0,115204096,60492800,210044,10000.890,0,0,0,1
mutation,981,1,201971,115204096,0,115204096,60432944,209837,10000.975,0,0,0,1
mutation,982,1,201973,115204096,0,115204096,60475568,209985,10000.905,0,0,0,1
mutation,983,1,201975,115204096,0,115204096,60477296,209991,10000.896,0,0,0,1
mutation,984,1,201977,115204096,0,115204096,60440384,209862,10000.873,0,0,0,1
mutation,985,1,201979,115204096,0,115204096,60368960,209614,10000.892,0,0,0,1
mutation,986,1,201981,115204096,0,115204096,60428864,209822,10000.896,0,0,0,1
mutation,987,1,201983,115204096,0,115204096,60487664,210027,10000.869,0,0,0,1
mutation,988,1,201985,115204096,0,115204096,60428336,209821,10000.927,0,0,0,1
mutation,989,1,201987,115204096,0,115204096,60500912,210073,10000.915,0,0,0,1
mutation,990,1,201989,115204096,0,115204096,60454256,209911,10000.926,0,0,0,1
mutation,991,1,201991,115204096,0,115204096,60535424,210192,10000.901,0,0,0,1
mutation,992,1,201993,115204096,0,115204096,60460016,209931,10000.905,0,0,0,1
mutation,993,1,201995,115204096,0,115204096,60450176,209896,10000.904,0,0,0,1
mutation,994,1,201997,115204096,0,115204096,60502592,210078,10000.928,0,0,0,1
mutation,995,1,201999,115204096,0,115204096,60433472,209838,10000.893,0,0,0,1
mutation,996,1,202001,115204096,0,115204096,60559088,210275,10000.896,0,0,0,1
mutation,997,1,202003,115204096,0,115204096,60401840,209729,10000.892,0,0,0,1
mutation,998,1,202005,115204096,0,115204096,60209456,209061,10000.928,0,0,0,1
mutation,999,1,202007,115204096,0,115204096,60496880,210059,10000.949,0,0,0,1
mutation,1000,1,202009,115204096,0,115204096,60443888,209875,10000.933,0,0,0,1
mutation,1001,1,202011,115204096,0,115204096,60500336,210071,10000.932,0,0,0,1
mutation,1002,1,202013,115204096,0,115204096,60347072,209538,10000.899,0,0,0,1
mutation,1003,1,202015,115204096,0,115204096,60501488,210075,10000.893,0,0,0,1
mutation,1004,1,202017,115204096,0,115204096,60433520,209839,10000.894,0,0,0,1
mutation,1005,1,202019,115204096,0,115204096,60500912,210073,10000.901,0,0,0,1
mutation,1006,1,202021,115204096,0,115204096,60491120,210039,10001.008,0,0,0,1
mutation,1007,1,202023,115204096,0,115204096,60392624,209697,10000.884,0,0,0,1
mutation,1008,1,202025,115204096,0,115204096,60419696,209791,10000.900,0,0,0,1
mutation,1009,1,202027,115204096,0,115204096,60371312,209623,10000.942,0,0,0,1
mutation,1010,1,202029,115204096,0,115204096,60275120,209289,10000.896,0,0,0,1
mutation,1011,1,202031,115204096,0,115204096,60474992,209983,10000.928,0,0,0,1
mutation,1012,1,202033,115204096,0,115204096,60474992,209983,10000.888,0,0,0,1
mutation,1013,1,202035,115204096,0,115204096,60414512,209773,10000.884,0,0,0,1
mutation,1014,1,202037,115204096,0,115204096,60450224,209897,10000.914,0,0,0,1
mutation,1015,1,202039,115204096,0,115204096,60378176,209646,10000.897,0,0,0,1
mutation,1016,1,202041,115204096,0,115204096,60469232,209963,10000.875,0,0,0,1
mutation,1017,1,202043,115204096,0,115204096,60534896,210191,10000.942,0,0,0,1
mutation,1018,1,202045,115204096,0,115204096,60567152,210303,10000.962,0,0,0,1
mutation,1019,1,202047,115204096,0,115204096,60479600,209999,10000.899,0,0,0,1
mutation,1020,1,202049,115204096,0,115204096,60371840,209624,10000.897,0,0,0,1
mutation,1021,1,202051,115204096,0,115204096,60506672,210093,10000.952,0,0,0,1
mutation,1022,1,202053,115204096,0,115204096,60426608,209815,10000.905,0,0,0,1
mutation,1023,1,202055,115204096,0,115204096,60500912,210073,10000.906,0,0,0,1
mutation,1024,1,202057,115204096,0,115204096,60573440,210324,10000.881,0,0,0,1
mutation,1025,1,202059,115204096,0,115204096,60449072,209893,10000.984,0,0,0,1
mutation,1026,1,202061,115204096,0,115204096,60499712,210068,10000.898,0,0,0,1
mutation,1027,1,202063,115204096,0,115204096,60404720,209739,10000.899,0,0,0,1
mutation,1028,1,202065,115204096,0,115204096,60401840,209729,10000.943,0,0,0,1
mutation,1029,1,202067,115204096,0,115204096,60444464,209877,10000.929,0,0,0,1
mutation,1030,1,202069,115204096,0,115204096,60419696,209791,10000.920,0,0,0,1
mutation,1031,1,202071,115204096,0,115204096,60431216,209831,10000.891,0,0,0,1
mutation,1032,1,202073,115204096,0,115204096,60369536,209616,10000.894,0,0,0,1
mutation,1033,1,202075,115204096,0,115204096,60476720,209989,10000.928,0,0,0,1
mutation,1034,1,202077,115204096,0,115204096,60396656,209711,10000.913,0,0,0,1
mutation,1035,1,202079,115204096,0,115204096,60469808,209965,10000.899,0,0,0,1
mutation,1036,1,202081,115204096,0,115204096,60436400,209849,10000.895,0,0,0,1
